0,15250,sil,15250,20750,bin,20750,25250,green,25250,28250,at,28250,30500,a,30500,37750,nine,37750,46000,again,46000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15250,sil,15250,21250,bin,21250,27000,green,27000,31500,at,31500,35750,h,35750,39500,one,39500,51000,soon,51000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16500,sil,16500,21750,bin,21750,26000,green,26000,28750,at,28750,33500,h,33500,38250,two,38250,49000,please,49000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,21000,bin,21000,24500,green,24500,28500,at,28500,33250,h,33250,38500,three,38500,45750,again,45750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17000,sil,17000,22000,bin,22000,28250,green,28250,31250,at,31250,35750,h,35750,43000,zero,43000,50750,now,50750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,20750,bin,20750,26000,green,26000,28250,at,28250,33000,n,33000,39250,four,39250,46500,now,46500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,11250,sil,11250,15500,bin,15500,19750,green,19750,21250,at,21250,25750,n,25750,32500,five,32500,42250,soon,42250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14500,sil,14500,20250,bin,20250,25250,green,25250,27500,at,27500,31750,n,31750,39500,six,39500,48000,please,48000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14250,sil,14250,20000,bin,20000,24250,green,24250,27500,at,27500,32000,n,32000,40000,seven,40000,49250,again,49250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15000,sil,15000,20250,bin,20250,25500,green,25500,30000,at,30000,34500,t,34500,40750,eight,40750,48500,now,48500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14000,sil,14000,19000,bin,19000,23500,green,23500,26250,at,26250,30250,t,30250,37000,nine,37000,47750,soon,47750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12500,sil,12500,17500,bin,17500,22750,green,22750,25000,at,25000,29500,u,29500,35750,one,35750,45500,again,45500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12750,sil,12750,17750,bin,17750,21750,green,21750,23500,at,23500,29750,u,29750,38500,zero,38500,49750,please,49750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18750,sil,18750,24000,bin,24000,29250,green,29250,33500,by,33500,37750,b,37750,43500,one,43500,53750,soon,53750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13250,sil,13250,18750,bin,18750,24500,green,24500,28500,by,28500,33000,b,33000,39500,two,39500,50000,please,50000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,25500,sil,25500,31500,bin,31500,40000,green,40000,45750,by,45750,55750,b,55750,64250,three,64250,71250,again,71250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16500,sil,16500,21500,bin,21500,27000,green,27000,30750,by,30750,35500,b,35500,44750,zero,44750,51250,now,51250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18000,sil,18000,23500,bin,23500,30000,green,30000,34250,by,34250,39000,h,39000,45250,four,45250,53000,now,53000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14750,sil,14750,20250,bin,20250,25750,green,25750,29000,by,29000,33500,h,33500,39250,five,39250,47250,soon,47250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13000,sil,13000,18000,bin,18000,26500,green,26500,30750,by,30750,36000,h,36000,42250,six,42250,52000,please,52000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13250,sil,13250,19250,bin,19250,28000,green,28000,36250,by,36250,39750,h,39750,46500,seven,46500,54000,again,54000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20500,sil,20500,25250,bin,25250,30750,green,30750,33500,by,33500,41250,n,41250,47500,eight,47500,55000,now,55000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18000,sil,18000,23500,bin,23500,31000,green,31000,34750,by,34750,38250,n,38250,43500,nine,43500,54250,soon,54250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19750,sil,19750,25500,bin,25500,34000,green,34000,39500,by,39500,44000,o,44000,49500,one,49500,59250,again,59250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,23500,bin,23500,31000,green,31000,34500,by,34500,40000,o,40000,49750,zero,49750,60500,please,60500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15250,sil,15250,22000,bin,22000,28500,green,28500,32000,by,32000,37250,u,37250,44250,two,44250,53750,now,53750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15000,sil,15000,20500,bin,20500,28000,green,28000,31000,by,31000,36000,u,36000,42500,three,42500,51000,soon,51000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19500,sil,19500,24750,bin,24750,30500,green,30500,33500,by,33500,37750,u,37750,44250,four,44250,54250,please,54250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27750,sil,27750,34000,bin,34000,40250,green,40250,43250,by,43250,47500,u,47500,55000,five,55000,62750,again,62750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14500,sil,14500,19500,bin,19500,25250,green,25250,27500,in,27500,30500,a,30500,37000,two,37000,44750,now,44750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14750,sil,14750,20250,bin,20250,25250,green,25250,28000,in,28000,31250,a,31250,37250,three,37250,46500,soon,46500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,21250,bin,21250,28000,green,28000,31250,in,31250,34250,a,34250,40750,four,40750,51500,please,51500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16250,sil,16250,21750,bin,21750,27000,green,27000,29500,in,29500,33000,a,33000,41000,five,41000,47750,again,47750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18500,sil,18500,24500,bin,24500,29500,green,29500,32250,in,32250,36500,g,36500,44500,six,44500,50750,now,50750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14000,sil,14000,19500,bin,19500,24000,green,24000,27000,in,27000,31500,g,31500,39500,seven,39500,48750,soon,48750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18000,sil,18000,23250,bin,23250,28250,green,28250,31500,in,31500,34750,g,34750,39500,eight,39500,49250,please,49250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16250,sil,16250,21250,bin,21250,26000,green,26000,28750,in,28750,31750,g,31750,38500,nine,38500,46750,again,46750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20250,sil,20250,25500,bin,25500,30750,green,30750,32750,in,32750,36250,n,36250,40000,one,40000,49750,soon,49750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,22000,sil,22000,27000,bin,27000,31750,green,31750,33250,in,33250,38750,n,38750,44500,two,44500,55250,please,55250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19000,sil,19000,24750,bin,24750,29000,green,29000,30500,in,30500,34750,n,34750,41500,three,41500,49000,again,49000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17500,sil,17500,22750,bin,22750,28750,green,28750,30250,in,30250,34500,n,34500,43000,zero,43000,51500,now,51500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13000,sil,13000,18500,bin,18500,24500,green,24500,27000,in,27000,32000,t,32000,38750,four,38750,46000,now,46000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,22250,bin,22250,27000,green,27000,30000,in,30000,35000,t,35000,41750,five,41750,51000,soon,51000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12500,sil,12500,17500,bin,17500,23750,green,23750,27000,in,27000,32000,t,32000,39500,six,39500,48500,please,48500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15000,sil,15000,20250,bin,20250,26000,green,26000,29000,in,29000,33750,t,33750,41500,seven,41500,48750,again,48750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17750,sil,17750,23000,bin,23000,28500,green,28500,31500,with,31500,36250,b,36250,44000,four,44000,52250,now,52250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21000,sil,21000,26500,bin,26500,31500,green,31500,34000,with,34000,38750,b,38750,45750,five,45750,54000,soon,54000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,22750,bin,22750,29000,green,29000,33000,with,33000,39000,b,39000,46750,six,46750,56000,please,56000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15500,sil,15500,20750,bin,20750,25750,green,25750,28750,with,28750,32750,b,32750,40750,seven,40750,48750,again,48750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12500,sil,12500,17750,bin,17750,23750,green,23750,26750,with,26750,30750,h,30750,34500,eight,34500,44000,now,44000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16250,sil,16250,21750,bin,21750,26500,green,26500,29750,with,29750,34250,h,34250,38750,nine,38750,49750,soon,49750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,14750,sil,14750,20250,bin,20250,26750,green,26750,30250,with,30250,33500,i,33500,39500,one,39500,48000,again,48000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13500,sil,13500,19000,bin,19000,24000,green,24000,27500,with,27500,32250,i,32250,40750,zero,40750,49750,please,49750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15500,sil,15500,20750,bin,20750,26750,green,26750,30250,with,30250,33750,o,33750,40750,two,40750,47000,now,47000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20500,sil,20500,25750,bin,25750,33000,green,33000,37000,with,37000,39750,o,39750,45750,three,45750,55500,soon,55500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,23000,bin,23000,29000,green,29000,32250,with,32250,35250,o,35250,41250,four,41250,53000,please,53000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,22250,bin,22250,27000,green,27000,30500,with,30500,34500,o,34500,42500,five,42500,50500,again,50500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16500,sil,16500,22250,bin,22250,29250,green,29250,32250,with,32250,35250,u,35250,43250,six,43250,49500,now,49500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12000,sil,12000,18000,bin,18000,24000,green,24000,26750,with,26750,30250,u,30250,38500,seven,38500,48250,soon,48250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15250,sil,15250,20250,bin,20250,26500,green,26500,29500,with,29500,32000,u,32000,36250,eight,36250,47250,please,47250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19750,sil,19750,25500,bin,25500,33250,green,33250,36250,with,36250,39000,u,39000,44250,nine,44250,53500,again,53500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16750,sil,16750,22750,bin,22750,27750,red,27750,32250,at,32250,35500,f,35500,39750,eight,39750,47750,now,47750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17250,sil,17250,23500,bin,23500,27500,red,27500,29250,at,29250,34250,f,34250,39500,nine,39500,49750,soon,49750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15000,sil,15000,21250,bin,21250,24500,red,24500,26250,at,26250,30250,g,30250,36250,one,36250,44500,again,44500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18250,sil,18250,24750,bin,24750,28750,red,28750,30500,at,30500,35500,g,35500,44250,zero,44250,54500,please,54500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13000,sil,13000,19250,bin,19250,24750,red,24750,27750,at,27750,31000,m,31000,38000,two,38000,46750,now,46750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13000,sil,13000,19000,bin,19000,24250,red,24250,25250,at,25250,30250,m,30250,36250,three,36250,44500,soon,44500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21500,sil,21500,28250,bin,28250,33250,red,33250,36000,at,36000,40750,m,40750,47500,four,47500,57500,please,57500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17500,sil,17500,24250,bin,24250,28500,red,28500,30000,at,30000,36750,m,36750,44250,five,44250,51250,again,51250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9750,sil,9750,21000,bin,21000,24750,red,24750,26500,at,26500,32000,s,32000,38250,six,38250,43500,now,43500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,19250,sil,19250,24500,bin,24500,28000,red,28000,30000,at,30000,34500,s,34500,41750,seven,41750,51000,soon,51000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,23250,sil,23250,29750,bin,29750,34500,red,34500,36750,at,36750,41500,s,41500,45500,eight,45500,45750,sp,45750,56000,please,56000,74500,sil
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,22750,bin,22750,27750,red,27750,38250,at,38250,43250,s,43250,50000,nine,50000,60500,again,60500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18000,sil,18000,24250,bin,24250,28250,red,28250,31500,by,31500,36000,a,36000,42000,one,42000,50500,again,50500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17500,sil,17500,24000,bin,24000,29000,red,29000,34500,by,34500,38500,a,38500,48000,zero,48000,58000,please,58000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,26000,sil,26000,31500,bin,31500,35500,red,35500,35750,sp,35750,39750,by,39750,44250,g,44250,50500,two,50500,56750,now,56750,74500,sil
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16500,sil,16500,22250,bin,22250,25750,red,25750,30500,by,30500,36250,g,36250,42000,three,42000,53000,soon,53000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15500,sil,15500,21000,bin,21000,26000,red,26000,32750,by,32750,37500,g,37500,43000,four,43000,54250,please,54250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,22000,bin,22000,28000,red,28000,31500,by,31500,36500,g,36500,43500,five,43500,51500,again,51500,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15750,sil,15750,22000,bin,22000,26750,red,26750,31750,by,31750,35000,m,35000,43500,six,43500,50000,now,50000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13500,sil,13500,20500,bin,20500,24750,red,24750,29500,by,29500,34250,m,34250,42500,seven,42500,50750,soon,50750,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18000,sil,18000,24000,bin,24000,28000,red,28000,33000,by,33000,39250,m,39250,50000,eight,50000,59000,please,59000,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16250,sil,16250,21750,bin,21750,25250,red,25250,29000,by,29000,35000,m,35000,40000,nine,40000,49250,again,49250,74500,sil,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
